card_id,target
C_ID_b5dc4cbf05,-0.3745613
C_ID_49d67a7261,-0.27976158
C_ID_7ed6e8fc01,-0.28767568
C_ID_613f69245d,-0.42567056
C_ID_31c5d9ac38,-0.41526616
C_ID_67693c4e87,-0.37092677
C_ID_54bd282d6d,-0.42567056
C_ID_58d9c2387f,-0.37942418
C_ID_3b6c2a64aa,-0.2910694
C_ID_c0b3abb57f,-0.39127916
C_ID_96b5fe9f16,-0.31679404
C_ID_8d4f91dce5,-0.42567056
C_ID_bf634c03e7,-0.32308716
C_ID_66dc2a0b1b,-0.38183698
C_ID_e336e7e5d2,-0.394875
C_ID_25e2905bcf,-0.38391608
C_ID_83f8bbdab2,-0.42567056
C_ID_86be6c5346,-0.339356
C_ID_05bad2e145,-0.32843632
C_ID_fa14f1062f,-0.3636876
C_ID_6b2f3ac339,-0.2800697
C_ID_484276ac77,-0.366956
C_ID_f63074c5cb,-0.37716424
C_ID_fbcd30089b,-0.37240595
C_ID_c5fa422f9d,-0.38943473
C_ID_4dc728e892,-0.42567056
C_ID_0a2b2ba8e4,-0.42567056
C_ID_8633b05619,-0.3223961
C_ID_1a35dec54a,-0.27008086
C_ID_e54079290f,-0.3603084
C_ID_959d377caf,-0.27786115
C_ID_0f2ba70b18,-0.37721112
C_ID_d442503dba,-0.41526392
C_ID_5eb5605913,-0.40461397
C_ID_bfa56f96c7,-0.3468139
C_ID_b5007985dc,-0.37026432
C_ID_387b73d52f,-0.39413157
C_ID_4a8542ed4d,-0.42567056
C_ID_3afca49147,-0.41596952
C_ID_1f942b535e,-0.35395333
C_ID_2bb07a3eed,-0.42567056
C_ID_6309aff6f2,-0.37366712
C_ID_daeb3fb25a,-0.41807473
C_ID_4e4d02d09f,-0.42567056
C_ID_4a2ae38132,-0.42567056
C_ID_fbdc67481e,-0.37335464
C_ID_2cd8f9a806,-0.32392168
C_ID_f36b186a22,-0.3416599
C_ID_f32f0dd4d2,-0.3838586
C_ID_dceef060da,-0.1650312
C_ID_86a40683fb,-0.3597206
C_ID_3a263d2ceb,-0.28553373
C_ID_59c489863a,-0.39416313
C_ID_3ae8d15741,-0.2277679
C_ID_d7d70dde9b,-0.42567056
C_ID_d1dd7c80f4,-0.37675846
C_ID_b97d7ccc54,-0.42293596
C_ID_4c996f537f,-0.27982807
C_ID_718d8a6c41,-0.36564672
C_ID_4083de9416,-0.41596952
C_ID_0afdb6d0a9,-0.42567056
C_ID_8e5f3d668c,-0.3879833
C_ID_f6b84eed3f,-0.38159007
C_ID_7032224e9f,-0.35195252
C_ID_35a4f6d57a,-0.42567056
C_ID_087ea69638,-0.42567056
C_ID_27a2e8ac28,-0.413891
C_ID_4c44aed9dc,-0.38216257
C_ID_d5724cb0bb,-0.3978123
C_ID_88c0676014,-0.3905947
C_ID_2aec389657,-0.42567056
C_ID_5221efcfca,-0.32218388
C_ID_9b0e0162ea,-0.42567056
C_ID_66f193ddac,-0.2969794
C_ID_f87d6a3f1a,-0.24891382
C_ID_47bfe721a7,-0.32963997
C_ID_f3ae536d34,-0.3952548
C_ID_b7d57ae7d5,-0.40238386
C_ID_860b85b7d3,-0.40044472
C_ID_99a0e5500b,-0.29981863
C_ID_dd1d5c9bb8,-0.38204062
C_ID_ac87f1af71,-0.31728876
C_ID_96357c2163,-0.3433247
C_ID_f4a5c35b82,-0.42567056
C_ID_f2c8e771d6,-0.2581469
C_ID_3b66d83772,-0.2685042
C_ID_eabc0a82d0,-0.35085574
C_ID_62aedfc1de,-0.38403088
C_ID_bddc4810d2,-0.35436404
C_ID_4112433f1d,-0.42567056
C_ID_a7b3176bfd,-0.2829032
C_ID_cf158a1fd9,-0.36348403
C_ID_17485bd57e,-0.42567056
C_ID_e3681b1196,-0.42567056
C_ID_0475d964cd,-0.2605688
C_ID_b65bef7aa7,-0.27064413
C_ID_94279ad9c9,-0.42567056
C_ID_e863228652,-0.32819128
C_ID_2b38296cea,-0.4154311
C_ID_a7117dd8e0,-0.30937105
C_ID_4eb78e3b6c,-0.28067884
C_ID_d25dfe36be,-0.42567056
C_ID_72ce393215,-0.42567056
C_ID_bae52b5518,-0.42567056
C_ID_f758939598,-0.294833
C_ID_eaea8fe487,-0.3892398
C_ID_d33d2067e5,-0.42567056
C_ID_0b641f2c1e,-0.3604709
C_ID_7e137f3217,-0.42567056
C_ID_e31e2d1022,-0.42567056
C_ID_cfdeaf859e,-0.37206855
C_ID_9602e1447d,-0.2951479
C_ID_be8854a254,-0.42567056
C_ID_87b69f4f1b,-0.36324117
C_ID_f8142f42f9,-0.29903722
C_ID_0208af6271,-0.42567056
C_ID_1e42c23d6a,-0.21374522
C_ID_8c10096c7c,-0.37091595
C_ID_43a90cfd5e,-0.40262192
C_ID_e19a567725,-0.35938525
C_ID_c01b5147d7,-0.405899
C_ID_4b50a97fbb,-0.34477755
C_ID_cbdaa48069,-0.39262682
C_ID_cdddf04a88,-0.42567056
C_ID_7feec72d09,-0.39565548
C_ID_a350e0e9c8,-0.41191623
C_ID_86ceaaf5bd,-0.41818762
C_ID_24634d6b87,-0.42567056
C_ID_8670433178,-0.35392863
C_ID_b65313341e,-0.3414217
C_ID_853eab5cc3,-0.31782693
C_ID_902476a9c8,-0.39932296
C_ID_c663bd37c3,-0.2756502
C_ID_00fc4aa661,-0.40262192
C_ID_aca2686ded,-0.26376078
C_ID_2c616923fd,-0.36549807
C_ID_22ca29eab2,-0.3580914
C_ID_03ea81121e,-0.3504243
C_ID_eac0f36b55,-0.42567056
C_ID_2f4211a5af,-0.42567056
C_ID_143f35e43d,-0.42416605
C_ID_3a29924bad,-0.36477166
C_ID_1f581e6f7f,-0.40856692
C_ID_eed07bcb5b,-0.25301173
C_ID_ce3b185ce8,-0.39361984
C_ID_c76efc57d9,-0.34075338
C_ID_b0e16d233f,-0.42052832
C_ID_36242a2008,-0.42567056
C_ID_fb9804b886,-0.32185543
C_ID_e5f93495d8,-0.2846239
C_ID_ff017d9216,-0.3898063
C_ID_cb0c411de2,-0.40705594
C_ID_d468b6d710,-0.37471008
C_ID_f20a464351,-0.42567056
C_ID_52844e25f4,-0.26451358
C_ID_9299af6ba2,-0.31240183
C_ID_9d4e2fae0b,-0.2941476
C_ID_75f848a0fa,-0.41122654
C_ID_d391593fa2,-0.39878288
C_ID_dd2b2fb445,-0.394875
C_ID_3a814caa62,-0.41419092
C_ID_307e6d17d0,-0.41579357
C_ID_266251ebaa,-0.3254234
C_ID_8ce9c07a10,-0.3084799
C_ID_a1ea002a0d,-0.4123528
C_ID_912b812f9c,-0.38578457
C_ID_3a44f511d4,-0.32135218
C_ID_af1c944c1b,-0.39379874
C_ID_f401fd2c0b,-0.33323377
C_ID_2bf92111bf,-0.3707987
C_ID_eb400d4d95,-0.3614294
C_ID_ec1b009851,-0.42380983
C_ID_105b8620a3,-0.34399015
C_ID_b0411d97e2,-0.4130608
C_ID_aa3458a644,-0.40262192
C_ID_92039ab1ac,-0.25457567
C_ID_356b4231d2,-0.37375483
C_ID_c893629f37,-0.42567056
C_ID_0449777445,-0.41596952
C_ID_f045d641bc,-0.39118862
C_ID_c1d19a7a01,-0.42567056
C_ID_eed8a50a6f,-0.36396763
C_ID_647a311493,-0.29810417
C_ID_c7b26e136f,-0.42567056
C_ID_0e60d4c72a,-0.30236214
C_ID_73b0f5d0e6,-0.3879833
C_ID_5fae8e9502,-0.34901214
C_ID_d81acf1478,-0.39018553
C_ID_b944d63b14,-0.38162863
C_ID_a908fcadfb,-0.35530293
C_ID_655c4b88e3,-0.4031365
C_ID_fe9097e237,-0.3551799
C_ID_9b3c0adb0f,-0.38800573
C_ID_0519e421ff,-0.42567056
C_ID_ee1069c75f,-0.39884597
C_ID_e863be667e,-0.42567056
C_ID_5ef90a5ccf,-0.42567056
C_ID_7076492a35,-0.3393635
C_ID_40882d5416,-0.31033316
C_ID_bd807f6cb7,-0.32833615
C_ID_84361faf5b,-0.22162434
C_ID_9f9e121bde,-0.31897444
C_ID_5dd90b0f04,-0.42567056
C_ID_523ec57483,-0.31387657
C_ID_6ef0b3a313,-0.42567056
C_ID_b5ae457108,-0.37772456
C_ID_e1c7b6ff08,-0.112731636
C_ID_029d143537,-0.40262192
C_ID_5c2e77f47c,-0.40683356
C_ID_028e345eb4,-0.34692833
C_ID_4bfb9440e3,-0.36377156
C_ID_32201fd10b,-0.40122125
C_ID_7bc8d38341,-0.4186899
C_ID_5e45eac2d7,-0.42567056
C_ID_36a1b843d0,-0.32989207
C_ID_89bf893017,-0.34983099
C_ID_e73866fb5a,-0.36734253
C_ID_6f811352fa,-0.36933208
C_ID_81711c143f,-0.3193642
C_ID_1d49d6649d,-0.23473579
C_ID_b1af01c9fb,-0.32690728
C_ID_96f2881737,-0.4099517
C_ID_8cd803e1a7,-0.35668492
C_ID_2be1683bab,-0.22162981
C_ID_96685ab4af,-0.15256533
C_ID_25f2f7d5f8,-0.3917047
C_ID_0177c0e21b,-0.33300528
C_ID_a945a73cb5,-0.28183973
C_ID_a4d1823048,-0.31418157
C_ID_0208e95686,-0.27232718
C_ID_4402b2edac,-0.37399298
C_ID_41f63fe1c0,-0.29417187
C_ID_19c9d3b3e6,-0.3650869
C_ID_d873a29060,-0.32277113
C_ID_b3c6887d9e,-0.3854332
C_ID_c6382ddc8a,-0.3492669
C_ID_e605157d04,-0.33117166
C_ID_1647a218b4,-0.39906517
C_ID_cdb50419c4,-0.39919153
C_ID_a41f3b6fc9,-0.17504305
C_ID_8f266821e9,-0.4027739
C_ID_b27ddead39,-0.3545048
C_ID_3b27a5abcf,-0.3116926
C_ID_ed794eed1c,-0.30380052
C_ID_a029d3ae5e,-0.4091986
C_ID_5619829686,-0.3666395
C_ID_55ae0188d6,-0.31899393
C_ID_d50dee07c3,-0.39301825
C_ID_8ca2c79002,-0.29025486
C_ID_290520cbb7,-0.28767335
C_ID_637cdccf53,-0.42567056
C_ID_cc7a54b3ea,-0.42567056
C_ID_e665a64b05,-0.3706593
C_ID_5cc56aaa7a,-0.15584132
C_ID_16bcaba8a7,-0.29366928
C_ID_9fd6f346dc,-0.41596952
C_ID_396feac5bf,-0.2511525
C_ID_aead3a77cb,-0.35120934
C_ID_6ffe942a2b,-0.23191823
C_ID_6aaa00a60b,-0.42567056
C_ID_efee3495df,-0.41424325
C_ID_70a9c995e4,-0.42567056
C_ID_686248734e,-0.4218628
C_ID_3e48afc703,-0.4158963
C_ID_0e2fee66b2,-0.33752364
C_ID_6e18e5a2e0,-0.34163105
C_ID_e3946665cf,-0.3544104
C_ID_4fe5d5188c,-0.42567056
C_ID_8e68eede09,-0.39058882
C_ID_5f58caf4b2,-0.35380724
C_ID_d762a69146,-0.3194238
C_ID_cb7a991ce0,-0.27253005
C_ID_7d08036c55,-0.3799299
C_ID_6ebf55588d,-0.30138075
C_ID_a1ca61cef0,-0.40262192
C_ID_69c30079b3,-0.38083127
C_ID_f60fa1e66b,-0.3848603
C_ID_d954c90f89,-0.39120817
C_ID_0a83d7ca45,-0.3461641
C_ID_973d7c5fc1,-0.4171136
C_ID_10e73bb03c,-0.40262192
C_ID_5e0a409ec9,-0.20168655
C_ID_123accb7bb,-0.25441447
C_ID_167559cbc7,-0.29517883
C_ID_49566e0c89,-0.32377917
C_ID_48c36c8653,-0.42420503
C_ID_986f41ebd5,-0.3796161
C_ID_514d447746,-0.3688057
C_ID_4d45f4b866,-0.323166
C_ID_9745dda92d,-0.344165
C_ID_1a49e61431,-0.40961957
C_ID_c1a26bdeee,-0.39873266
C_ID_155806f2de,-0.33227444
C_ID_ec31efbcdc,-0.38497874
C_ID_0dcf08ed0b,-0.32235512
C_ID_4129f9ee1c,-0.41077286
C_ID_7cb393cbc3,-0.39494973
C_ID_aa324cf150,-0.42351446
C_ID_2575feca1b,-0.32240218
C_ID_e8848cb53a,-0.41596952
C_ID_f7635e540f,-0.36162844
C_ID_f792c2058d,-0.42567056
C_ID_ff3b3825d1,-0.3602732
C_ID_b235485b28,-0.42567056
C_ID_80a9bd174d,-0.42567056
C_ID_fb918576e2,-0.36140773
C_ID_ff856f525a,-0.24633202
C_ID_0557009e09,-0.32082957
C_ID_079abc94c8,-0.42567056
C_ID_569d87693f,-0.32894665
C_ID_c85f5f579e,-0.40479186
C_ID_01cf1386dc,-0.3921404
C_ID_46422b0d3e,-0.42567056
C_ID_21706ceda8,-0.41596952
C_ID_d4203cb0dc,-0.32827085
C_ID_d9aad44d2a,-0.30539733
C_ID_ee3445ff0d,-0.38191083
C_ID_6a2ec1ed51,-0.41596952
C_ID_d1177bcee7,-0.3499076
C_ID_0a3dce839c,-0.26748687
C_ID_80ec09b0bb,-0.42567056
C_ID_b59d85b93b,-0.30227858
C_ID_c21cccb73d,-0.35387313
C_ID_be2ecef1dd,-0.39814645
C_ID_9c1794bb41,-0.39565548
C_ID_c3f13b4194,-0.28282398
C_ID_36f2789992,-0.3869681
C_ID_124b8a43d1,-0.41518316
C_ID_48c6e7ae7c,-0.3668459
C_ID_793130ccb5,-0.37794355
C_ID_5d4e10e6d2,-0.37899652
C_ID_e43564f2f6,-0.34731483
C_ID_f718db11af,-0.36548725
C_ID_613c9ca123,-0.35962903
C_ID_9747565c33,-0.40511504
C_ID_df129fe8c7,-0.41596952
C_ID_c3b584a685,-0.32311362
C_ID_94e773cf61,-0.36068165
C_ID_9fd11f77f9,-0.33986035
C_ID_5f37fd5419,-0.42567056
C_ID_c185fd1511,-0.271963
C_ID_54bf56d496,-0.42567056
C_ID_7ddd1e5859,-0.2749887
C_ID_2111c1712c,-0.3825627
C_ID_785cf795ba,-0.38493702
C_ID_deb1059767,-0.42567056
C_ID_b61561fff4,-0.18344717
C_ID_6e2bf23c07,-0.32442224
C_ID_330a454898,-0.42567056
C_ID_2c29d6365c,-0.42567056
C_ID_9ef3b1e8cf,-0.28994802
C_ID_e0a633a88f,-0.35879737
C_ID_d3958454a7,-0.35393518
C_ID_920b82aae7,-0.39235574
C_ID_341c6fdfc6,-0.3192281
C_ID_93e5ba4841,-0.3500626
C_ID_37432caeaa,-0.3461234
C_ID_b9a7c92ca5,-0.3473027
C_ID_1820d4a0bb,-0.41034976
C_ID_3dfa751031,-0.31164393
C_ID_2fbeb6c8b7,-0.35140407
C_ID_60f4dbf5e4,-0.40262192
C_ID_963ae8e364,-0.34784725
C_ID_88d957abca,-0.37299594
C_ID_91fb3eaa65,-0.42521662
C_ID_73286077ff,-0.3178724
C_ID_556656e769,-0.2940901
C_ID_4e46e29ab0,-0.39081866
C_ID_48fefa9cd0,-0.4081314
C_ID_f4c0863cf4,-0.2998345
C_ID_26bad4ff35,-0.3035391
C_ID_5fdda5552e,-0.42567056
C_ID_1fea485210,-0.24530649
C_ID_be1b5e4893,-0.33644727
C_ID_0d2e399859,-0.42567056
C_ID_93cfc60ad5,-0.42293596
C_ID_347f1b82a5,-0.3643009
C_ID_8dcd6e8326,-0.37549013
C_ID_e370e80a5a,-0.33772492
C_ID_a8283a5863,-0.40262192
C_ID_b191c7b1dc,-0.34596217
C_ID_caec8a263a,-0.42567056
C_ID_6f17106fdd,-0.41909513
C_ID_ede52bde6e,-0.25629392
C_ID_56985cdc6a,-0.35917032
C_ID_736b7b5849,-0.37214828
C_ID_e561de07d1,-0.3195326
C_ID_2f758aa823,-0.42567056
C_ID_8d03c73cfc,-0.42567056
C_ID_f6136a0245,-0.25015095
C_ID_c3626be752,-0.42567056
C_ID_c39be5e34c,-0.32538432
C_ID_eefcb70265,-0.42567056
C_ID_8035e2ed2a,-0.3762173
C_ID_951a54cfbe,-0.42567056
C_ID_9c65101e99,-0.40473068
C_ID_8ffc69472e,-0.42293596
C_ID_f3e6e3512b,-0.26619714
C_ID_bc33af342c,-0.42567056
C_ID_c542bf8dbc,-0.3866514
C_ID_82b5651125,-0.40262192
C_ID_b434691b89,-0.40287155
C_ID_550df06fa7,-0.36490703
C_ID_6860bb0723,-0.33710366
C_ID_7f7d22f49b,-0.23099871
C_ID_fd1aed8eee,-0.37351274
C_ID_554e86df0d,-0.42567056
C_ID_e6d23670fa,-0.31743002
C_ID_6691249ff8,-0.4103193
C_ID_3ed71fbb2c,-0.2565486
C_ID_eef2daba72,-0.42567056
C_ID_2027ce813c,-0.42567056
C_ID_7a38823844,-0.42567056
C_ID_268aea7188,-0.34640265
C_ID_09ac7185cb,-0.2634365
C_ID_c770a3755b,-0.3877822
C_ID_1e58a0000f,-0.35940242
C_ID_0f1fcf626c,-0.25412327
C_ID_461b0273e5,-0.3920005
C_ID_4a07a32ca7,-0.40170527
C_ID_d52628fa66,-0.39711598
C_ID_c4f359e8ed,-0.38650873
C_ID_0a31906abc,-0.31032795
C_ID_f2d25755d5,-0.42567056
C_ID_ba5f5a60a2,-0.25780243
C_ID_b5dbb7fd79,-0.21795772
C_ID_ac27af0a6d,-0.3501711
C_ID_d59ca89912,-0.42567056
C_ID_44f166995f,-0.41596952
C_ID_ad99f08d4c,-0.4218628
C_ID_7e4f9cadaa,-0.42567056
C_ID_745ad20db0,-0.33607408
C_ID_a1d83946f5,-0.40990317
C_ID_e691a27c5c,-0.37191743
C_ID_e640c54e76,-0.3854774
C_ID_be7abf30c7,-0.3919106
C_ID_0b2b7d20de,-0.30809197
C_ID_fd83933216,-0.2864623
C_ID_d7bc2851da,-0.42567056
C_ID_798005015e,-0.2989381
C_ID_51d0e0f01a,-0.37035424
C_ID_bb238cb1e1,-0.3908986
C_ID_6ea9300fb1,-0.34722853
C_ID_6a06d6d753,-0.381388
C_ID_9c8f906c50,-0.30319092
C_ID_fd7d0ce5fb,-0.3360141
C_ID_503349bb0b,-0.42567056
C_ID_272fa0b396,-0.41080076
C_ID_0bdf122533,-0.23726012
C_ID_f92c7a1776,-0.31595877
C_ID_0ad264f447,-0.3336494
C_ID_a93daed1e7,-0.4218628
C_ID_baf92f181c,-0.38987485
C_ID_0bf7666fb8,-0.42567056
C_ID_829333aad8,-0.3929354
C_ID_cfe7cd6999,-0.41641
C_ID_20cfe27028,-0.35905907
C_ID_92f6615395,-0.35947964
C_ID_cb891ec191,-0.33036178
C_ID_54094570c3,-0.36320648
C_ID_99f46a4530,-0.42567056
C_ID_d1f3b330ce,-0.29452032
C_ID_8f1ffad720,-0.42567056
C_ID_8096b80276,-0.39925328
C_ID_01be3182b9,-0.42567056
C_ID_f3671003e5,-0.3919361
C_ID_84c55b9b05,-0.37612122
C_ID_cc504a2f52,-0.38504106
C_ID_405224e87f,-0.30087364
C_ID_1457222e71,-0.42567056
C_ID_8615e87b1e,-0.42567056
C_ID_60eaf9608d,-0.008498907
C_ID_120cb9d390,-0.36135256
C_ID_d0699003a4,-0.42293596
C_ID_7c616235f7,-0.34960663
C_ID_6638309c9c,-0.3787201
C_ID_31d1019d88,-0.3531084
C_ID_5d93f3aa66,-0.38450283
C_ID_d3cabc7857,-0.28050366
C_ID_39522b6579,-0.36714137
C_ID_382e5a84b5,-0.3400632
C_ID_2ca90a493f,-0.3536497
C_ID_a6742879cc,-0.42567056
C_ID_9c73e44e60,-0.33762097
C_ID_80b16d7db7,-0.42567056
C_ID_c0bf451480,-0.32397354
C_ID_fcf9981272,-0.42567056
C_ID_29ed38076a,-0.3353889
C_ID_deb0902d73,-0.37932998
C_ID_e240627069,-0.23485151
C_ID_b9ccdd3a38,-0.3962779
C_ID_60778094a7,-0.42567056
C_ID_9a6f61f8c0,-0.33585653
C_ID_d49b29db60,-0.39880428
C_ID_87c9d4372f,-0.41596952
C_ID_b03ab6a015,-0.42567056
C_ID_d62f78baa3,-0.15010941
C_ID_d1bfaf1aeb,-0.42408434
C_ID_30704a97c1,-0.34828243
C_ID_25b1ee531e,-0.42567056
C_ID_1567d90087,-0.29018757
C_ID_4b08873602,-0.33323795
C_ID_9903b3835e,-0.42293596
C_ID_762bfad70c,-0.3650895
C_ID_9976e0502a,-0.42567056
C_ID_323bc78041,-0.32768026
C_ID_be9a9047fd,-0.27292717
C_ID_88f79a99b8,-0.35786146
C_ID_1becaad37f,-0.34939468
C_ID_91dc282756,-0.29074517
C_ID_fcad128608,-0.4014284
C_ID_c3cea745c8,-0.34490335
C_ID_5b56eda5af,-0.36533412
C_ID_13e0b1d7c0,-0.40262192
C_ID_2673d09420,-0.41846067
C_ID_35a4a37ab7,-0.28081262
C_ID_a275c76ed5,-0.33497217
C_ID_574134cf2b,-0.32869315
C_ID_c46ab59f54,-0.40481105
C_ID_c9cf8f72d1,-0.40759236
C_ID_ef17be8aae,-0.27447566
C_ID_26470a332e,-0.37733576
C_ID_7841e72880,-0.41116783
C_ID_92985166b6,-0.42567056
C_ID_35e183b0d3,-0.42567056
C_ID_19617cde08,-0.42364788
C_ID_df01e774d9,-0.42036086
C_ID_dbaecc136f,-0.42567056
C_ID_bebffb123f,-0.42567056
C_ID_7889e7b225,-0.37017983
C_ID_c11f03985f,-0.42567056
C_ID_f160e7c57c,-0.42567056
C_ID_6d0f0c11d5,-0.24434687
C_ID_8c498cb48b,-0.37230772
C_ID_aff10a7bbb,-0.42567056
C_ID_7e2b812b85,-0.42140052
C_ID_55f8eff5ad,-0.37989262
C_ID_4d111461eb,-0.40184143
C_ID_fd793c622d,-0.41656098
C_ID_3e21d5e9e7,-0.3879833
C_ID_ac175918cf,-0.33161324
C_ID_b324092c3f,-0.42567056
C_ID_fd71ff4c85,-0.18328041
C_ID_77ded4f276,-0.2995317
C_ID_434d98e55d,-0.42567056
C_ID_ad1cb5aa82,-0.42293596
C_ID_1f6ead9d49,-0.37036246
C_ID_7c42f20125,-0.40078256
C_ID_34a559bb29,-0.3745003
C_ID_80554c79ae,-0.32254303
C_ID_54a710dfdc,-0.39737433
C_ID_e2e0df3385,-0.42567056
C_ID_a1ad3feba3,-0.35806534
C_ID_b9451eb756,-0.38779926
C_ID_f66cf2f0da,-0.27757794
C_ID_4958e1c4ab,-0.36885256
C_ID_92646540ea,-0.4045723
C_ID_998ddbeb17,-0.31822112
C_ID_ccd5246207,-0.42567056
C_ID_bd62a24179,-0.38967133
C_ID_9f49cd14e7,-0.25761312
C_ID_a7473c39f2,-0.40993443
C_ID_9fb135e3a4,-0.397778
C_ID_59b728d2aa,-0.42567056
C_ID_196b6ae888,-0.3435734
C_ID_d39f980532,-0.42567056
C_ID_cc5373f4a6,-0.35274076
C_ID_d7042a5a80,-0.3075211
C_ID_9d0ba459e0,-0.24264511
C_ID_edfdabc69a,-0.348357
C_ID_ae7f9d66cb,-0.32519212
C_ID_0c7e5ecad8,-0.42567056
C_ID_811a6f5791,-0.36408758
C_ID_095a437256,-0.4101443
C_ID_3cd42e9507,-0.3936659
C_ID_3e581fb61f,-0.38360578
C_ID_55fc816105,-0.41596952
C_ID_247d94f384,-0.30026633
C_ID_d52cdd5f1d,-0.42567056
C_ID_8f78dd74aa,-0.39655912
C_ID_cf7940b382,-0.4024026
C_ID_51b81d8101,-0.3905012
C_ID_19746a307b,-0.42567056
C_ID_0616fe6c3a,-0.42567056
C_ID_18dc20cabe,-0.42567056
C_ID_ef97b9b018,-0.3903978
C_ID_5600e583bb,-0.40187532
C_ID_6148c786ec,-0.40262192
C_ID_9fa8cef0c5,-0.42567056
C_ID_c7e2a390d7,-0.42293596
C_ID_4b3e6080c2,-0.40999234
C_ID_e492d2c282,-0.42567056
C_ID_3d726636ea,-0.33276463
C_ID_c9f32bf4f8,-0.42567056
C_ID_fd3d89891f,-0.42567056
C_ID_ee2e5d4773,-0.3461064
C_ID_f441626c18,-0.42567056
C_ID_379cc28d6b,-0.42567056
C_ID_581147919e,-0.4110344
C_ID_4ce8850390,-0.35629058
C_ID_64b3f28021,-0.41838282
C_ID_573871c019,-0.3490102
C_ID_81899224f2,-0.33496597
C_ID_fe7af67dc5,-0.198993
C_ID_edacfc4623,-0.42567056
C_ID_a03f69353a,-0.42567056
C_ID_4e17f0a710,-0.36868614
C_ID_0a7965c5cf,-0.28131574
C_ID_61013f934b,-0.3438217
C_ID_a7f16531dd,-0.42567056
C_ID_c7c491ae1e,-0.29641414
C_ID_a9db4ce445,-0.38146704
C_ID_a571da7e2f,-0.32943103
C_ID_df590bf09f,-0.38167685
C_ID_60b568912b,-0.37965915
C_ID_e4ff348e19,-0.24484769
C_ID_7ed1c0a2f3,-0.35933036
C_ID_3e89ea88e8,-0.3943494
C_ID_7aa113b1b1,-0.42567056
C_ID_3c905dfe20,-0.39565548
C_ID_a715a38b78,-0.42512527
C_ID_214e444977,-0.42567056
C_ID_1be7dd968c,-0.42567056
C_ID_c798f71069,-0.42567056
C_ID_fad192e412,-0.40943342
C_ID_554d30fdbf,-0.26931196
C_ID_06a3481336,-0.42567056
C_ID_90e427fb14,-0.30650514
C_ID_f4225643ec,-0.3298992
C_ID_5d5ee754fb,-0.2797814
C_ID_b37e2814b3,-0.25532067
C_ID_f08ef5160a,-0.42567056
C_ID_12567da661,-0.3123572
C_ID_d565305a77,-0.3240631
C_ID_a6b53a9bd4,-0.38414705
C_ID_1af351fb2a,-0.40231925
C_ID_4d4b2f6c9e,-0.42567056
C_ID_2bb469361e,-0.36943123
C_ID_fa3c6b2112,-0.37849978
C_ID_4ddcc01f60,-0.39737138
C_ID_ae9ed85022,-0.37630767
C_ID_ae857feb36,-0.25969082
C_ID_aff558d8e9,-0.32658648
C_ID_5d00e5783f,-0.30790007
C_ID_dd4f982508,-0.34371656
C_ID_f8b7068f19,-0.41600963
C_ID_6191f62c50,-0.42567056
C_ID_2bc094d408,-0.27537817
C_ID_4774d55c45,-0.33302906
C_ID_a853b9ad99,-0.23574173
C_ID_fc818f0a2c,-0.3742529
C_ID_ff3237138b,-0.34666586
C_ID_75235d251f,-0.42567056
C_ID_117ad45497,-0.376515
C_ID_5385fbc082,-0.2525406
C_ID_a034b682e7,-0.34938955
C_ID_0749e06a4a,-0.3792164
C_ID_709a3078d8,-0.38689077
C_ID_25fdea5c4b,-0.42567056
C_ID_67c31a7689,-0.25697702
C_ID_82bf28b9e7,-0.36762705
C_ID_e9d44cb836,-0.23424856
C_ID_d9e4e7cdaf,-0.40262192
C_ID_d70c38dc71,-0.32678762
C_ID_9f4e57fe77,-0.32339385
C_ID_f614892ea7,-0.32594433
C_ID_ef5b75b4e6,-0.31613052
C_ID_753e06ed7f,-0.414206
C_ID_552353ae47,-0.40443543
C_ID_ed8cd89482,-0.34702504
C_ID_c48455b03b,-0.3867006
C_ID_80a49e27b7,-0.42567056
C_ID_275ab6cb7a,-0.2934599
C_ID_30e4ee8cc9,-0.42567056
C_ID_afdb6f83c2,-0.39565548
C_ID_9daa0c0509,-0.3818692
C_ID_d4f25bc319,-0.25868487
C_ID_2c70cc2d88,-0.42567056
C_ID_03c558e73e,-0.25810587
C_ID_9803c6eb6a,-0.39815053
C_ID_7c08f6f080,-0.3654149
C_ID_9a3b95888d,-0.40572432
C_ID_decf47039e,-0.36312124
C_ID_169744c371,-0.42567056
C_ID_96bd42e611,-0.29535946
C_ID_3511e395d3,-0.42567056
C_ID_82d1a8f603,-0.22581483
C_ID_5bd4fa93c0,-0.42567056
C_ID_27d2ed9954,-0.42567056
C_ID_49c0d722bd,-0.42567056
C_ID_aba481369c,-0.42567056
C_ID_9b4f9fb950,-0.3519711
C_ID_56ea415dad,-0.33501825
C_ID_cec9bcbd8f,-0.42567056
C_ID_31be670067,-0.32128754
C_ID_55500d87b1,-0.3278547
C_ID_45c11a9d85,-0.42293596
C_ID_84a6249a6a,-0.36978048
C_ID_70404bb213,-0.42567056
C_ID_d814718ca0,-0.42567056
C_ID_215a26680b,-0.42567056
C_ID_4b830589af,-0.21868315
C_ID_124732d2c5,-0.42567056
C_ID_eede24d6f3,-0.37384328
C_ID_ca026fb3fa,-0.42567056
C_ID_3080f60e80,-0.36517966
C_ID_3384bc624b,-0.39272335
C_ID_3be005a2f6,-0.38188627
C_ID_018bd96bc9,-0.3780523
